a,b,x,y,z
0,7158.149,0.3383,-0.52,0.2607
0,7160.628,0.3267,-0.5195,0.2752
0,7163.715,0.3114,-0.5188,0.2924
0,7166.57,0.2965,-0.5181,0.3075
0,7169.062,0.2828,-0.5175,0.3201
0,7171.871,0.2668,-0.5169,0.3336
0,7174.674,0.2502,-0.5163,0.3463
0,7177.472,0.233,-0.5156,0.358
0,7180.298,0.215,-0.515,0.3691
0,7183.089,0.1968,-0.5144,0.3791
0,7185.9,0.178,-0.5137,0.3883
0,7188.428,0.1607,-0.5131,0.3958
0,7190.951,0.1431,-0.5126,0.4025
0,7194.038,0.1212,-0.5119,0.4096
0,7197.407,0.0969,-0.5111,0.416
0,7200.505,0.0743,-0.5104,0.4207
0,7203.574,0.0517,-0.5097,0.424
0,7206.652,0.0288,-0.509,0.4262
0,7210.009,0.0038,-0.5082,0.4272
0,7213.296,-0.0207,-0.5075,0.4267
0,7216.654,-0.0456,-0.5067,0.4247
0,7219.778,-0.0687,-0.506,0.4216
0,7222.597,-0.0894,-0.5054,0.4177
0,7225.072,-0.1073,-0.5048,0.4135
0,7227.879,-0.1274,-0.5041,0.4077
0,7230.679,-0.1472,-0.5035,0.401
0,7233.485,-0.1667,-0.5029,0.3933
0,7236.293,-0.1857,-0.5022,0.3847
0,7239.098,-0.2043,-0.5016,0.3751
0,7241.901,-0.2224,-0.501,0.3647
0,7244.707,-0.24,-0.5003,0.3534
0,7247.518,-0.2571,-0.4997,0.3412
0,7249.77,-0.2702,-0.4992,0.3308
0,7252.262,-0.2844,-0.4986,0.3187
0,7255.058,-0.2996,-0.498,0.3045
0,7257.339,-0.3114,-0.4974,0.2923
0,7259.522,-0.3224,-0.4969,0.2802
0,7262.534,-0.3367,-0.4963,0.2629
0,7265.331,-0.3491,-0.4956,0.2462
0,7267.539,-0.3583,-0.4951,0.2325
0,7270.271,-0.369,-0.4945,0.2152
0,7273.643,-0.381,-0.4937,0.1931
0,7277.009,-0.3917,-0.493,0.1704
0,7280.372,-0.401,-0.4922,0.1471
0,7283.743,-0.409,-0.4914,0.1233
0,7287.103,-0.4155,-0.4907,0.0991
0,7287.297,-0.4158,-0.4906,0.0977
0,7287.491,-0.4161,0,0.0963
0,7287.686,-0.4164,-0.4905,0.0949
0,7287.88,-0.4167,0,0.0935
0,7288.267,-0.4173,-0.4904,0.0907
0,7288.655,-0.4179,-0.4903,0.0878
0,7289.041,-0.4185,-0.4902,0.085
0,7289.428,-0.4191,-0.4901,0.0822
0,7289.813,-0.4197,-0.49,0.0794
0,7290.198,-0.4203,0,0.0765
0,7293.005,-0.4235,-0.4893,0.0559
0,7295.801,-0.4257,-0.4887,0.0351
0,7298.622,-0.4269,-0.488,0.0142
0,7301.436,-0.4271,-0.4874,-0.0068
0,7304.245,-0.4263,-0.4868,-0.0277
0,7307.067,-0.4244,-0.4861,-0.0487
0,7309.604,-0.4218,-0.4855,-0.0674
0,7312.114,-0.4185,-0.485,-0.0858
0,7314.912,-0.4138,-0.4843,-0.1062
0,7317.194,-0.4092,-0.4838,-0.1225
0,7319.684,-0.4035,-0.4832,-0.1402
0,7322.497,-0.3961,-0.4826,-0.1598
0,7324.771,-0.3894,-0.4821,-0.1754
0,7326.995,-0.3824,-0.4816,-0.1904
0,7329.787,-0.3726,-0.4809,-0.2088
0,7332.043,-0.3641,-0.4804,-0.2233
0,7334.566,-0.3539,-0.4798,-0.2391
0,7337.324,-0.342,-0.4792,-0.2559
0,7339.867,-0.3303,-0.4786,-0.2708
0,7342.419,-0.318,-0.4781,-0.2853
0,7345.176,-0.3039,-0.4774,-0.3002
0,7347.711,-0.2903,-0.4769,-0.3134
0,7350.516,-0.2746,-0.4762,-0.3272
0,7353.047,-0.2599,-0.4756,-0.339
0,7355.84,-0.2431,-0.475,-0.3513
0,7358.641,-0.2256,-0.4744,-0.3627
0,7361.447,-0.2076,-0.4737,-0.3734
0,7364.268,-0.189,-0.4731,-0.3831
0,7367.356,-0.168,-0.4724,-0.3927
0,7370.582,-0.1457,-0.4716,-0.4016
0,7373.79,-0.123,-0.4709,-0.4091
0,7377.166,-0.0987,-0.4701,-0.4156
0,7380.538,-0.074,-0.4694,-0.4207
0,7383.626,-0.0513,-0.4687,-0.4241
0,7386.988,-0.0263,-0.4679,-0.4264
0,7390.349,-0.0013,-0.4671,-0.4272
0,7393.63,0.0232,-0.4664,-0.4266
0,7396.989,0.0481,-0.4656,-0.4245
0,7400.362,0.073,-0.4649,-0.4209
0,7403.72,0.0975,-0.4641,-0.4159
0,7406.83,0.12,-0.4634,-0.41
0,7409.077,0.1359,-0.4629,-0.4049
0,7411.59,0.1536,-0.4623,-0.3986
0,7414.679,0.1748,-0.4616,-0.3898
0,7417.229,0.192,-0.461,-0.3816
0,7419.747,0.2086,-0.4604,-0.3728
0,7422.283,0.2248,-0.4599,-0.3632
0,7425.083,0.2423,-0.4592,-0.3518
0,7427.59,0.2575,-0.4587,-0.3408
0,7429.851,0.2707,-0.4581,-0.3304
0,7432.348,0.2849,-0.4576,-0.3183
0,7435.166,0.3002,-0.4569,-0.3039
0,7437.164,0.3105,-0.4565,-0.2932
0,7439.692,0.3232,-0.4559,-0.2793
0,7442.795,0.3379,-0.4552,-0.2614
0,7445.876,0.3514,-0.4545,-0.2428
0,7448.17,0.3608,-0.454,-0.2285
0,7450.357,0.3693,-0.4535,-0.2146
0,7453.732,0.3813,-0.4527,-0.1925
0,7457.09,0.392,-0.4519,-0.1699
0,7460.441,0.4012,-0.4512,-0.1467
0,7463.794,0.4091,-0.4504,-0.1229
0,7467.164,0.4156,-0.4496,-0.0987
0,7467.36,0.4159,0,-0.0973
0,7467.555,0.4162,0,-0.0958
0,7467.75,0.4165,-0.4495,-0.0944
0,7467.945,0.4168,0,-0.093
0,7468.334,0.4174,-0.4494,-0.0902
0,7468.723,0.418,-0.4493,-0.0873
0,7469.112,0.4186,-0.4492,-0.0845
0,7469.5,0.4192,0,-0.0817
0,7469.887,0.4198,-0.4491,-0.0788
0,7470.274,0.4204,-0.449,-0.076
0,7473.268,0.4238,0,-0.0539
0,7476.075,0.4259,0,-0.0331
0,7478.624,0.4269,0,-0.0141
0,7481.151,0.4272,0,0.0047
0,7484.242,0.4263,0,0.0277
0,7487.61,0.4239,0,0.0527
0,7490.98,0.4201,0,0.0775
0,7494.362,0.4148,0,0.1022
0,7496.367,0.4108,0,0.1166
0,7498.843,0.4055,0,0.1343
0,7502.205,0.3969,0,0.1578
0,7505.856,0.3861,0,0.1828
0,7509.51,0.3737,0,0.207
0,7513.15,0.3598,0,0.2303
0,7516.805,0.3443,0,0.2528
0,7520.451,0.3276,0,0.2742
0,7523.819,0.3109,0,0.293
0,7526.901,0.2947,0,0.3092
0,7529.147,0.2823,0,0.3205
0,7531.809,0.2672,0,0.3333
0,7535.033,0.248,0,0.3478
0,7537.859,0.2305,0,0.3596
0,7540.669,0.2126,0,0.3705
0,7543.757,0.1924,0,0.3814
0,7546.557,0.1735,0,0.3904
0,7548.824,0.1579,0,0.3968
0,7551.051,0.1424,0,0.4028
0,7554.121,0.1206,0,0.4098
0,7557.206,0.0984,0,0.4157
0,7560.556,0.0739,0,0.4207
0,7563.628,0.0513,0,0.4241
0,7566.989,0.0263,0,0.4264
0,7570.071,0.0034,0,0.4272
0,7573.345,-0.021,0,0.4267
0,7576.707,-0.046,0,0.4247
0,7580.082,-0.071,0,0.4212
0,7583.166,-0.0935,0,0.4168
0,7585.41,-0.1097,0,0.4128
0,7587.916,-0.1277,0,0.4076
0,7591.271,-0.1513,0,0.3995
0,7594.374,-0.1728,0,0.3907
0,7596.939,-0.19,0,0.3825
0,7599.418,-0.2064,0,0.374
0,7602.23,-0.2245,0,0.3634
0,7605.022,-0.242,0,0.352
0,7607.553,-0.2573,0,0.341
0,7609.809,-0.2705,0,0.3306
0,7612.332,-0.2848,0,0.3184
0,7615.144,-0.3001,0,0.304
0,7617.128,-0.3104,0,0.2934
0,7619.627,-0.3229,0,0.2797
0,7622.428,-0.3362,0,0.2635
0,7624.409,-0.345,0,0.2517
0,7626.645,-0.3547,0,0.2381
0,7629.714,-0.3669,0,0.2188
0,7632.836,-0.3783,0,0.1985
0,7635.107,-0.3857,0,0.1833
0,7637.214,-0.3923,0,0.169
0,7640.585,-0.4016,0,0.1457
0,7643.957,-0.4094,0,0.1218
0,7647.311,-0.4159,0,0.0976
0,7647.522,-0.4162,0,0.0961
0,7647.733,-0.4165,0,0.0946
0,7648.154,-0.4171,0,0.0915
0,7648.575,-0.4177,0,0.0884
0,7648.996,-0.4184,0,0.0853
0,7649.416,-0.419,0,0.0823
0,7649.835,-0.4196,0,0.0792
0,7650.254,-0.4203,0,0.0761
0,7650.672,-0.4209,0,0.0731
0,7653.478,-0.424,0,0.0524
0,7656.29,-0.426,0,0.0315
0,7658.813,-0.4269,0,0.0127
0,7661.279,-0.4271,0,-0.0057
0,7664.366,-0.4262,0,-0.0286
0,7667.173,-0.4243,0,-0.0495
0,7669.425,-0.422,0,-0.0661
0,7671.97,-0.4187,0,-0.0848
0,7675.049,-0.4135,0,-0.1072
0,7677.043,-0.4095,0,-0.1215
0,7679.581,-0.4038,0,-0.1395
0,7682.371,-0.3965,0,-0.159
0,7684.633,-0.3899,0,-0.1745
0,7687.161,-0.3818,0,-0.1915
0,7689.94,-0.3721,0,-0.2098
0,7692.195,-0.3635,0,-0.2243
0,7694.743,-0.3532,0,-0.2402
0,7697.491,-0.3413,0,-0.2569
0,7699.746,-0.3309,0,-0.2701
0,7702.3,-0.3185,0,-0.2846
0,7705.069,-0.3044,0,-0.2997
0,7707.62,-0.2908,0,-0.3129
0,7710.439,-0.2751,0,-0.3268
0,7712.956,-0.2604,0,-0.3386
0,7715.472,-0.2453,0,-0.3497
0,7718.537,-0.2263,0,-0.3623
0,7721.335,-0.2083,0,-0.3729
0,7724.134,-0.1899,0,-0.3827
0,7727.226,-0.1689,0,-0.3923
0,7730.242,-0.1481,0,-0.4007
0,7733.343,-0.1262,0,-0.4081
0,7736.188,-0.1057,0,-0.4138
0,7738.121,-0.0917,0,-0.4172
0,7740.62,-0.0735,0,-0.4208
0,7743.699,-0.0507,0,-0.4241
0,7746.791,-0.0278,0,-0.4263
0,7750.165,-0.0026,0,-0.4272
0,7753.531,0.0224,0,-0.4266
0,7756.903,0.0475,0,-0.4245
0,7760.265,0.0723,0,-0.421
0,7763.364,0.095,0,-0.4165
0,7765.641,0.1114,0,-0.4123
0,7768.119,0.1292,0,-0.4072
0,7771.192,0.1508,0,-0.3997
0,7774.286,0.1721,0,-0.391
0,7776.837,0.1893,0,-0.3829
0,7779.329,0.2058,0,-0.3743
0,7782.116,0.2238,0,-0.3638
0,7784.933,0.2414,0,-0.3524
0,7787.753,0.2584,0,-0.3401
0,7789.722,0.27,0,-0.331
0,7792.241,0.2843,0,-0.3188
0,7795.023,0.2994,0,-0.3047
0,7797.282,0.3111,0,-0.2926
0,7799.451,0.3221,0,-0.2806
0,7802.544,0.3367,0,-0.2629
0,7805.385,0.3493,0,-0.2458
0,7807.586,0.3585,0,-0.2322
0,7810.372,0.3694,0,-0.2145
0,7813.748,0.3814,0,-0.1924
0,7817.109,0.392,0,-0.1697
0,7820.463,0.4013,0,-0.1465
0,7823.819,0.4092,0,-0.1228
0,7827.19,0.4157,0,-0.0985
0,7830,0.42,0,-0.078
0,0,0.4214,0,-0.0741
0,0,0.4239,0,-0.0705
0,0,0.4273,0,-0.0677
0,0,0.4313,0,-0.066
0,0,0.4354,0,-0.0655
0,0,0.5747,0,0
0,0,0.8942,0,-0.1019
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,6030,0,0,0
0,0,0,0,0
0,0,0.8878,-1.531,-0.1474
0,0,0.8878,-1.531,-0.1474
0,0,0,0,0
0,6030,0.8878,-1.531,-0.1474
0,0,0.5802,0,-0.0963
0,0,0.4955,0,0
0,0,0.4155,0,0
0,0,0.4114,0,-0.0958
0,0,0.4072,0,-0.0939
0,0,0.4035,0,-0.0908
0,0,0.401,0,-0.0867
0,0,0.3999,0,-0.0822
0,0,0.4,0,-0.078
0,6033.298,0.4038,0,-0.0549
0,6036.119,0.406,0,-0.0349
0,6038.635,0.4071,0,-0.0171
0,6041.441,0.4075,0,0.0029
0,6044.542,0.4068,0,0.0249
0,6047.915,0.4046,0,0.0488
0,6051.278,0.401,0,0.0725
0,6054.938,0.3956,0,0.0979
0,6058.578,0.3886,0,0.1228
0,6062.23,0.38,0,0.1473
0,6065.892,0.3698,0,0.1713
0,6069.555,0.3581,0,0.1946
0,6072.668,0.347,0,0.2137
0,6075.469,0.3361,0,0.2304
0,6078.285,0.3244,0,0.2467
0,6081.102,0.3119,0,0.2623
0,6083.908,0.2987,0,0.2773
0,6086.736,0.2846,0,0.2917
0,6089.27,0.2714,0,0.3039
0,6092.076,0.2562,0,0.3169
0,6095.73,0.2355,0,0.3326
0,6099.378,0.2139,0,0.3469
0,6103.026,0.1914,0,0.3598
0,6106.678,0.1681,0,0.3713
0,6110.339,0.144,0,0.3812
0,6113.709,0.1214,0,0.389
0,6117.074,0.0983,0,0.3955
0,6120.442,0.0749,0,0.4006
0,6123.823,0.0512,0,0.4043
0,6126.904,0.0294,0,0.4065
0,6130.202,0.0059,0,0.4075
0,6133.296,-0.0161,0,0.4072
0,6136.118,-0.0361,0,0.4059
0,6138.924,-0.0559,0,0.4037
0,6141.731,-0.0756,0,0.4004
0,6144.55,-0.0952,0,0.3962
0,6147.37,-0.1146,0,0.3911
0,6149.929,-0.1319,0,0.3855
0,6152.148,-0.1468,0,0.3802
0,6155.526,-0.169,0,0.3709
0,6159.185,-0.1923,0,0.3593
0,6162.842,-0.2148,0,0.3463
0,6166.26,-0.2351,0,0.3329
0,6168.231,-0.2463,0,0.3246
0,6171.001,-0.2618,0,0.3123
0,6174.662,-0.2812,0,0.295
0,6178.314,-0.2994,0,0.2765
0,6182.256,-0.3177,0,0.2552
0,6185.917,-0.3334,0,0.2344
0,6189.576,-0.3476,0,0.2127
0,6192.689,-0.3587,0,0.1935
0,6195.476,-0.3677,0,0.1758
0,6198.293,-0.3758,0,0.1575
0,6201.109,-0.3832,0,0.1389
0,6203.91,-0.3895,0,0.12
0,6206.734,-0.3949,0,0.1007
0,6209.852,-0.3998,0,0.079
0,6210.309,-0.4003,0,0.0758
0,6210.765,-0.4008,0,0.0727
0,6211.22,-0.4014,0,0.0695
0,6211.675,-0.4019,0,0.0663
0,6211.902,-0.4022,0,0.0647
0,6212.129,-0.4024,0,0.0631
0,6212.356,-0.4027,0,0.0615
0,6212.583,-0.403,0,0.0599
0,6212.809,-0.4032,0,0.0583
0,6213.035,-0.4035,0,0.0567
0,6213.261,-0.4037,0,0.0551
0,6213.487,-0.404,0,0.0535
0,6216.781,-0.4064,0,0.0302
0,6220.16,-0.4075,0,0.0062
0,6223.539,-0.4071,0,-0.0178
0,6226.923,-0.4054,0,-0.0418
0,6230.293,-0.4022,0,-0.0656
0,6233.676,-0.3976,0,-0.0892
0,6236.226,-0.3932,0,-0.1068
0,6238.713,-0.3883,0,-0.1237
0,6242.039,-0.3804,0,-0.1461
0,6245.417,-0.3712,0,-0.1682
0,6249.07,-0.3597,0,-0.1915
0,6252.441,-0.3478,0,-0.2124
0,6255.259,-0.337,0,-0.2292
0,6258.07,-0.3253,0,-0.2455
0,6260.88,-0.3129,0,-0.2611
0,6263.692,-0.2997,0,-0.2762
0,6266.514,-0.2857,0,-0.2906
0,6269.048,-0.2726,0,-0.3029
0,6271.861,-0.2574,0,-0.3159
0,6274.92,-0.2402,0,-0.3292
0,6278.005,-0.2221,0,-0.3417
0,6280.806,-0.2052,0,-0.3521
0,6283.625,-0.1876,0,-0.3618
0,6286.454,-0.1695,0,-0.3706
0,6288.706,-0.1548,0,-0.3769
0,6291.223,-0.1381,0,-0.3834
0,6294.326,-0.1172,0,-0.3903
0,6297.423,-0.0959,0,-0.3961
0,6300.52,-0.0744,0,-0.4007
0,6303.616,-0.0526,0,-0.4041
0,6306.985,-0.0288,0,-0.4065
0,6310.353,-0.0048,0,-0.4075
0,6313.442,0.0171,0,-0.4072
0,6316.262,0.0371,0,-0.4058
0,6319.069,0.057,0,-0.4035
0,6321.88,0.0767,0,-0.4002
0,6324.692,0.0962,0,-0.396
0,6327.507,0.1156,0,-0.3908
0,6330.625,0.1366,0,-0.3839
0,6332.874,0.1516,0,-0.3782
0,6335.596,0.1694,0,-0.3707
0,6339.252,0.1927,0,-0.3591
0,6342.638,0.2136,0,-0.3471
0,6345.757,0.2321,0,-0.3349
0,6347.989,0.245,0,-0.3256
0,6350.781,0.2606,0,-0.3133
0,6354.339,0.2795,0,-0.2966
0,6357.996,0.2979,0,-0.2781
0,6361.612,0.3148,0,-0.2588
0,6364.984,0.3295,0,-0.2398
0,6366.977,0.3375,0,-0.2282
0,6369.653,0.3479,0,-0.2122
0,6372.766,0.3589,0,-0.193
0,6375.566,0.3679,0,-0.1752
0,6378.387,0.3761,0,-0.1569
0,6381.193,0.3834,0,-0.1383
0,6384.004,0.3897,0,-0.1194
0,6386.825,0.3951,0,-0.1
0,6389.93,0.3999,0,-0.0785
0,6390.353,0.4004,-1.5309,-0.0755
0,6390.775,0.4009,-1.5307,-0.0726
0,6391.197,0.4014,-1.5306,-0.0696
0,6391.619,0.4019,-1.5304,-0.0667
0,6392.039,0.4024,-1.5303,-0.0637
0,6392.25,0.4026,-1.5302,-0.0622
0,6392.46,0.4028,-1.5301,-0.0608
0,6392.669,0.4031,0,-0.0593
0,6392.879,0.4033,-1.53,-0.0578
0,6393.089,0.4036,-1.5299,-0.0563
0,6393.298,0.4038,0,-0.0549
0,6396.118,0.406,-1.5289,-0.0349
0,6398.635,0.4071,-1.528,-0.0171
0,6401.441,0.4075,-1.527,0.0029
0,6404.542,0.4068,-1.526,0.0249
0,6407.912,0.4046,-1.5248,0.0488
0,6411.271,0.401,-1.5236,0.0724
0,6414.93,0.3956,-1.5223,0.0979
0,6418.588,0.3886,-1.5211,0.1229
0,6422.24,0.3799,-1.5198,0.1474
0,6425.902,0.3697,-1.5185,0.1714
0,6429.564,0.358,-1.5173,0.1946
0,6432.38,0.348,-1.5163,0.212
0,6435.198,0.3372,-1.5153,0.2289
0,6438.008,0.3256,-1.5143,0.2451
0,6440.824,0.3131,-1.5134,0.2608
0,6443.635,0.3,-1.5124,0.2759
0,6446.45,0.2861,-1.5114,0.2902
0,6449.261,0.2715,-1.5104,0.3039
0,6452.338,0.2548,-1.5094,0.3181
0,6455.631,0.2361,-1.5082,0.3322
0,6459.286,0.2144,-1.5069,0.3466
0,6462.933,0.192,-1.5057,0.3595
0,6466.588,0.1687,-1.5044,0.371
0,6470.226,0.1448,-1.5031,0.3809
0,6473.605,0.1221,-1.502,0.3888
0,6476.984,0.0989,-1.5008,0.3953
0,6480.364,0.0755,-1.4996,0.4005
0,6483.74,0.0517,-1.4985,0.4042
0,6486.837,0.0298,-1.4974,0.4064
0,6489.934,0.0078,-1.4963,0.4075
0,6492.751,-0.0122,-1.4953,0.4074
0,6495.576,-0.0323,-1.4943,0.4062
0,6498.111,-0.0502,-1.4935,0.4044
0,6501.187,-0.0718,-1.4924,0.4011
0,6504.573,-0.0954,-1.4912,0.3962
0,6507.671,-0.1167,-1.4901,0.3905
0,6510.486,-0.1357,-1.4892,0.3843
0,6512.75,-0.1508,-1.4884,0.3786
0,6515.828,-0.1709,-1.4873,0.37
0,6519.206,-0.1924,-1.4861,0.3593
0,6522.588,-0.2133,-1.485,0.3473
0,6525.681,-0.2317,-1.4839,0.3352
0,6528.086,-0.2455,-1.4831,0.3252
0,6531.014,-0.2618,-1.482,0.3123
0,6534.122,-0.2784,-1.481,0.2976
0,6536.663,-0.2913,-1.4801,0.285
0,6539.184,-0.3036,-1.4792,0.2719
0,6542.266,-0.3177,-1.4781,0.2552
0,6545.642,-0.3322,-1.477,0.236
0,6548.744,-0.3445,-1.4759,0.2177
0,6551.84,-0.3557,-1.4748,0.1988
0,6554.113,-0.3633,-1.474,0.1845
0,6556.9,-0.3719,-1.473,0.1666
0,6560.263,-0.381,-1.4719,0.1445
0,6563.927,-0.3895,-1.4706,0.1199
0,6567.306,-0.3959,-1.4694,0.0967
0,6567.498,-0.3962,0,0.0954
0,6567.691,-0.3965,-1.4693,0.0941
0,6568.075,-0.397,-1.4692,0.0914
0,6568.459,-0.3976,-1.469,0.0887
0,6568.843,-0.3982,-1.4689,0.0861
0,6569.226,-0.3988,-1.4688,0.0834
0,6569.608,-0.3993,-1.4686,0.0807
0,6569.99,-0.3999,-1.4685,0.0781
0,6570.371,-0.4005,-1.4684,0.0754
0,6573.748,-0.4042,-1.4672,0.0517
0,6576.844,-0.4064,-1.4661,0.0298
0,6580.224,-0.4075,-1.4649,0.0058
0,6583.605,-0.4071,-1.4638,-0.0183
0,6586.969,-0.4053,-1.4626,-0.0421
0,6590.623,-0.4018,-1.4613,-0.0679
0,6594.277,-0.3967,-1.4601,-0.0934
0,6597.927,-0.3899,-1.4588,-0.1184
0,6601.558,-0.3817,-1.4575,-0.1429
0,6604.416,-0.374,-1.4566,-0.1617
0,6606.645,-0.3674,-1.4558,-0.1761
0,6609.44,-0.3585,-1.4548,-0.1939
0,6613.376,-0.3443,-1.4534,-0.218
0,6617.301,-0.3286,-1.4521,-0.2411
0,6620.963,-0.3125,-1.4508,-0.2616
0,6624.889,-0.2939,-1.4494,-0.2823
0,6628.55,-0.2752,-1.4482,-0.3005
0,6631.337,-0.2603,-1.4472,-0.3136
0,6634.181,-0.2444,-1.4462,-0.3261
0,6636.717,-0.2297,-1.4453,-0.3365
0,6639.257,-0.2146,-1.4445,-0.3464
0,6642.071,-0.1973,-1.4435,-0.3565
0,6644.861,-0.1798,-1.4425,-0.3657
0,6647.659,-0.1617,-1.4415,-0.3741
0,6650.759,-0.1412,-1.4405,-0.3823
0,6654.121,-0.1186,-1.4393,-0.3899
0,6657.225,-0.0973,-1.4382,-0.3958
0,6660.317,-0.0758,-1.4371,-0.4004
0,6663.401,-0.0541,-1.4361,-0.4039
0,6666.767,-0.0303,-1.4349,-0.4064
0,6670.427,-0.0043,-1.4336,-0.4075
0,6674.09,0.0217,-1.4324,-0.4069
0,6677.465,0.0456,-1.4312,-0.405
0,6681.127,0.0714,-1.4299,-0.4012
0,6684.789,0.0969,-1.4286,-0.3958
0,6688.45,0.122,-1.4274,-0.3888
0,6690.955,0.1388,-1.4265,-0.3831
0,6693.747,0.1574,-1.4255,-0.3759
0,6696.265,0.1737,-1.4247,-0.3686
0,6698.511,0.188,-1.4239,-0.3615
0,6701.036,0.2038,-1.423,-0.3529
0,6703.864,0.2209,-1.422,-0.3424
0,6706.15,0.2344,-1.4212,-0.3333
0,6708.659,0.2488,-1.4204,-0.3228
0,6711.632,0.2652,-1.4193,-0.3094
0,6714.587,0.2808,-1.4183,-0.2954
0,6716.879,0.2923,-1.4175,-0.2839
0,6719.392,0.3045,-1.4166,-0.2708
0,6722.773,0.32,-1.4155,-0.2524
0,6726.141,0.3343,-1.4143,-0.2331
0,6729.783,0.3484,-1.413,-0.2114
0,6733.427,0.3611,-1.4118,-0.1889
0,6736.797,0.3716,-1.4106,-0.1673
0,6740.459,0.3815,-1.4093,-0.1432
0,6743.839,0.3893,-1.4081,-0.1205
0,6747.218,0.3957,-1.407,-0.0973
0,6748.414,0.3975,-1.4066,-0.089
0,6749.008,0.3986,-1.4063,-0.0849
0,6749.341,0.399,-1.4062,-0.0826
0,6749.674,0.3995,-1.4061,-0.0803
0,6750.007,0.3999,-1.406,-0.078
0,6750.339,0.4003,-1.4059,-0.0756
0,6750.67,0.4007,-1.4058,-0.0733
0,6751.002,0.4012,-1.4057,-0.071
0,6751.333,0.4016,-1.4055,-0.0687
0,6751.663,0.402,-1.4054,-0.0664
0,6753.857,0.4043,-1.4047,-0.0509
0,6756.67,0.4064,-1.4037,-0.031
0,6758.929,0.4072,-1.4029,-0.015
0,6761.441,0.4075,-1.402,0.0029
0,6764.542,0.4068,-1.401,0.0249
0,6767.91,0.4046,-1.3998,0.0488
0,6771.193,0.4011,-1.3986,0.0719
0,6774.835,0.3958,-1.3974,0.0972
0,6777.359,0.3911,-1.3965,0.1146
0,6780.197,0.3849,-1.3955,0.1338
0,6782.728,0.3786,-1.3946,0.1506
0,6786.092,0.3692,-1.3935,0.1726
0,6789.735,0.3575,-1.3922,0.1957
0,6793.395,0.3442,-1.3909,0.2181
0,6797.324,0.3285,-1.3896,0.2412
0,6800.984,0.3124,-1.3883,0.2617
0,6804.914,0.2937,-1.3869,0.2825
0,6808.262,0.2768,-1.3858,0.2992
0,6811.381,0.2601,-1.3847,0.3138
0,6814.483,0.2427,-1.3836,0.3274
0,6817.071,0.2276,-1.3827,0.3379
0,6819.554,0.2128,-1.3818,0.3476
0,6822.365,0.1955,-1.3809,0.3575
0,6825.153,0.1779,-1.3799,0.3666
0,6827.957,0.1597,-1.3789,0.3749
0,6831.05,0.1393,-1.3779,0.383
0,6833.777,0.1209,-1.3769,0.3892
0,6836.627,0.1014,-1.3759,0.3947
0,6839.493,0.0815,-1.3749,0.3992
0,6841.477,0.0677,-1.3742,0.4018
0,6843.966,0.0501,-1.3734,0.4044
0,6847.049,0.0283,-1.3723,0.4065
0,6850.415,0.0044,-1.3711,0.4075
0,6854.078,-0.0216,-1.3699,0.4069
0,6857.452,-0.0455,-1.3687,0.405
0,6861.114,-0.0713,-1.3674,0.4012
0,6864.775,-0.0968,-1.3661,0.3959
0,6866.589,-0.1092,-1.3655,0.3925
0,6866.863,-0.1112,-1.3654,0.3921
0,6869.719,-0.1306,-1.3644,0.386
0,6872.544,-0.1494,-1.3634,0.3791
0,6874.801,-0.1642,-1.3627,0.3729
0,6877.615,-0.1824,-1.3617,0.3645
0,6880.164,-0.1984,-1.3608,0.356
0,6882.147,-0.2105,-1.3601,0.3489
0,6884.677,-0.2258,-1.3592,0.3393
0,6887.482,-0.2421,-1.3583,0.3278
0,6890.783,-0.2607,-1.3571,0.3134
0,6893.602,-0.2757,-1.3561,0.3002
0,6896.463,-0.2903,-1.3551,0.286
0,6899.025,-0.3028,-1.3543,0.2727
0,6902.276,-0.3178,-1.3531,0.2551
0,6905.932,-0.3334,-1.3519,0.2343
0,6909.584,-0.3477,-1.3506,0.2126
0,6913.24,-0.3605,-1.3493,0.19
0,6916.903,-0.3719,-1.348,0.1666
0,6920.267,-0.3811,-1.3469,0.1445
0,6923.93,-0.3895,-1.3456,0.1199
0,6925.438,-0.3924,-1.3451,0.1096
0,6925.712,-0.3931,-1.345,0.1077
0,6928.565,-0.3979,-1.344,0.088
0,6928.887,-0.3984,-1.3439,0.0858
0,6929.209,-0.3988,-1.3438,0.0835
0,6929.53,-0.3992,-1.3437,0.0813
0,6929.852,-0.3997,-1.3436,0.079
0,6930.173,-0.4001,-1.3434,0.0768
0,6930.493,-0.4005,-1.3433,0.0746
0,6930.813,-0.401,-1.3432,0.0723
0,6931.133,-0.4014,-1.3431,0.0701
0,6933.928,-0.4044,-1.3421,0.0504
0,6937.009,-0.4065,-1.3411,0.0286
0,6940.373,-0.4075,-1.3399,0.0047
0,6943.753,-0.4071,-1.3387,-0.0193
0,6947.656,-0.4049,-1.3374,-0.047
0,6950.429,-0.4022,-1.3364,-0.0666
0,6953.26,-0.3984,-1.3354,-0.0863
0,6955.858,-0.3939,-1.3345,-0.1042
0,6958.657,-0.3884,-1.3335,-0.1234
0,6962.312,-0.3797,-1.3323,-0.1479
0,6965.953,-0.3696,-1.331,-0.1717
0,6969.613,-0.3579,-1.3297,-0.195
0,6973.544,-0.3437,-1.3284,-0.219
0,6977.204,-0.329,-1.3271,-0.2405
0,6981.135,-0.3117,-1.3257,-0.2625
